7.163325280330323785e-02,6.364329038842646558e-01
6.060192351724991849e-02,6.219973802360796444e-01
4.833902086763144923e-02,7.888494357627179321e-01
5.705557298408532596e-02,8.082703319878706827e-01
1.018952730152231645e-01,8.114937275191432819e-01
9.426889620140460613e-02,8.113638924191073354e-01
8.161500559420037382e-02,8.124081591639721323e-01
8.408975528728510063e-02,7.902100670344557320e-01
9.552674372407739256e-02,6.001729975470737610e-01
1.043533683853915817e-01,5.880433019060088418e-01
7.930222421117363862e-02,7.407777522982009755e-01
7.204882287481351177e-02,9.793793299528428253e-01
7.369929024290437780e-02,1.012331182975722221e+00
9.998335932216821653e-02,1.021078143788382686e+00
9.771077334107006185e-02,1.020364730515456175e+00
1.001249181576593095e-01,1.007768637256559296e+00
1.004412825892565947e-01,9.757784783786250804e-01
1.087179322607960269e-01,6.504739295144053024e-01
9.047743214263019584e-02,1.314306479745865452e+00
5.951914958990311977e-02,1.827078093219351551e+00
4.868691190548759401e-02,1.826376315548941864e+00
4.145849309380919556e-02,1.824612948587930328e+00
4.451404075617380190e-02,1.820844857559154262e+00
8.674802885749062498e-02,1.808931322423853905e+00
1.534134611935576431e-01,1.793835058872179644e+00
6.004957300534245063e-02,6.285066799416075822e-01
4.229510444758788346e-02,1.152976446544723643e+00
3.927897277112288310e-02,1.524196354662075148e+00
2.671536652023300679e-02,1.547589166185174614e+00
2.530726049867848548e-02,1.581274734223713230e+00
2.354994070603005571e-02,1.604379313650806438e+00
2.305081620104979315e-02,1.598191590126913475e+00
2.538265703819663280e-02,1.554760980610079502e+00
1.968647613884599162e-02,6.249272585142078285e-01
3.744683407145273785e-02,6.628758767420582787e-01
3.440715577086790600e-02,7.223045638183759332e-01
3.694089324197510904e-02,7.195543074654945359e-01
5.463963584686664168e-03,1.214118486724538037e+00
3.774859918558757903e-03,1.189866331313899961e+00
2.912573208232587321e-03,1.151191806048613042e+00
1.719262093205527198e-02,1.189358141352396592e+00
3.996680438425464360e-02,1.196972499325950734e+00
4.855872628074726222e-02,1.193087944942396339e+00
5.742965664145973509e-02,1.143224131679224209e+00
2.708602632675051469e-02,9.773676025323131400e-01
3.021736638788822746e-02,1.009010369332772106e+00
2.758600148525578930e-02,1.050634643242400523e+00
7.015998004550212663e-02,1.095941589295823748e+00
8.697492316060952133e-02,1.123329927946805196e+00
8.725479906976073285e-02,1.139344302782918206e+00
9.272737179305982902e-02,1.125590682949327626e+00
2.624765035979758632e-01,6.939665511798641662e-01
2.627391335885125856e-01,6.270253947631394542e-01
2.522315706942255820e-01,5.694744236558803019e-01
2.338631338921370595e-01,4.664810710300073548e-01
2.170609426242410267e-01,4.314071246837836160e-01
6.650562902939603782e-02,7.759321944143259264e-01
7.822546592627861728e-02,8.157977025657555670e-01
8.378704992079247238e-02,8.821075290568183291e-01
8.490716089478585193e-02,9.310371259323093618e-01
9.224566961509134133e-02,9.153122925978489643e-01
7.044673784405697248e-02,8.790283153892429757e-01
7.731793678249648805e-02,7.837774179455488932e-01
7.591859485969412735e-02,7.944478136621923037e-01
7.472167795459892792e-02,7.973808754955040712e-01
6.716882157324072233e-02,7.922722024793484863e-01
4.257491218036338343e-02,7.707534987139696980e-01
4.880243005434582726e-02,7.500074678695004549e-01
4.455900321348891559e-03,1.008616442241156541e+00
8.569581634738268616e-03,1.045336549349477284e+00
1.000591964430527607e-02,1.079061075454335716e+00
1.891484017797988304e-02,1.109030601618204548e+00
2.589401127744070039e-02,1.089102237524469885e+00
4.837801506060887546e-02,1.049506370101054964e+00
1.724597120007581308e-01,7.156081140514503058e-01
4.437691197939920840e-01,5.092833213034152484e-01
4.412143160965927846e-01,4.604597128855200117e-01
4.400973423061662060e-01,3.883139358381405004e-01
4.299002858940762506e-01,3.073000177024914903e-01
4.256472019925029993e-01,3.151264733879440283e-01
4.588114659194755807e-01,3.354017279828090392e-01
2.341759888228063524e-01,3.960189451529366189e-01
1.659516639120022508e-01,5.464936948714504972e-01
2.010024191040069574e-01,6.521478827715775362e-01
2.438134440715099549e-01,7.304440681992684370e-01
2.589716164829664602e-01,7.380823859940792708e-01
3.235437398163339973e-01,7.386608782766639347e-01
3.367954108471998831e-01,7.241585387714905009e-01
3.283833106541545477e-01,6.843128181121347353e-01
2.763111905480335473e-01,6.048059422644288530e-01
2.500351681359400113e-01,4.548762816578082457e-01
2.961001709197339515e-01,3.888388436068911380e-01
2.638753003231768535e-01,3.574286010426551141e-01
1.106279804215458684e-01,1.869925783814687104e-01
4.566237318261715666e-02,1.415478191292394605e+00
9.356937168477985622e-02,2.195114131500079502e+00
1.127582219600975211e-01,2.247711554784316501e+00
1.220767688304021104e-01,2.283449159797994454e+00
1.364566781388775740e-01,2.302778288644374616e+00
1.445186813706216544e-01,2.305090628509052220e+00
1.115147776306164573e-01,2.285684687049976294e+00
9.903961625991440643e-02,1.296331309196891546e+00
8.699671389679680678e-02,5.821271964808047983e-01
1.079594145737957506e-01,5.875922077008716160e-01
1.368712431710846222e-01,5.874348703130809479e-01
2.221687572951185352e-01,5.830843136798705695e-01
2.682241379330626563e-01,5.445121310162145400e-01
4.197369596967283623e-01,3.983203421794870303e-01
5.262603102077973993e-01,3.254486362072459005e-01
6.468857642297229926e-01,2.647276413642016824e-01
6.760419570429878622e-01,2.500295819463466129e-01
6.748610381328226104e-01,2.627581602595025489e-01
5.538954599686205515e-01,2.739630651805139427e-01
4.899193048133715367e-01,2.784048893489538545e-01
9.010742000779900507e-02,1.549588023655954272e+00
7.398485278134055154e-02,1.583799590176837135e+00
8.107178298616646295e-02,1.628119779724314320e+00
1.183724540855036617e-01,1.637403353099088799e+00
1.189703850850014899e-01,1.631253385640701437e+00
1.200232569901693858e-01,1.630143158671855774e+00
7.646672941581794669e-02,1.169115894968893343e+00
1.318515156571259117e-01,3.758101212770393329e-01
1.256886258870180961e-01,3.366784756103802234e-01
1.126548163413269577e-01,5.887159826965947529e-01
8.360400123574414366e-02,7.047675079391566566e-01
8.509318956188406669e-02,7.862318175819810184e-01
9.112594804412540994e-02,8.189877271181885687e-01
1.251413574696946529e-01,8.244651584663816868e-01
1.416288769156757443e-01,8.230834687193460120e-01
2.162214804670742063e-01,7.573845375986791861e-01
2.494040977923458469e-01,6.350348790200889271e-01
3.696678822190889724e-01,5.020865479242719864e-01
4.763517770031917564e-01,3.790736949212315521e-01
5.848559050825671290e-01,3.438413416058094252e-01
5.574058144230131795e-01,3.029884988467403395e-01
9.021724033744431270e-02,1.146801444140462811e+00
9.035913081143133463e-02,1.201139536923315765e+00
9.132598528691973638e-02,1.243074189371620841e+00
8.718908139325684536e-02,1.289061954968299339e+00
9.841269662544464836e-02,1.318098508207756314e+00
8.347293522529582177e-02,1.288838590139896212e+00
7.943500384792447078e-02,1.175712793166521886e+00
7.469306911679275685e-02,6.970083324208616871e-01
7.627774345786700327e-02,4.928255755472081834e-01
1.417666894022751867e-01,5.589504073120180605e-01
1.373829722903825157e-01,5.683811764598575289e-01
1.456055205557920673e-01,5.324841579763368582e-01
2.184062235602062529e-01,4.115367050311653507e-01
1.488654166957553149e-01,4.233295865092015497e-01
1.838044733007085096e-01,4.403957885245759485e-01
1.964932585915199481e-01,4.539681720576951296e-01
4.664540003862675532e-01,2.403468318195284559e-01
6.192263116567985337e-01,2.573178444823772115e-01
6.037082675842896373e-01,2.715907015814032488e-01
5.347674398193137391e-01,2.815662663530612009e-01
4.591393330104805437e-01,2.938757141190586064e-01
4.294581019369644870e-01,2.957312111586878900e-01
3.075657151724821570e-01,2.938492964192055412e-01
7.778176413769144482e-02,5.963688582664885551e-01
1.452572747981023538e-01,6.251034942558941765e-01
1.788017219774500066e-01,6.041097353703360762e-01
2.157560065820424977e-01,5.593714515773497986e-01
2.408263721370357269e-01,5.281420223410475678e-01
2.602596511118271394e-01,4.644831788323441901e-01
3.867651774103761930e-01,3.484937818493168415e-01
2.796034643728840807e-01,2.992047648432727969e-01
2.815167320729869416e-01,3.452644210732656593e-01
1.846417255131088675e-01,3.223086355014417870e-01
2.919342768320769554e-01,3.317386607642189844e-01
3.951757898024771953e-01,3.233468495603486481e-01
5.736973070821236309e-01,3.016232050460731506e-01
6.193916282336283663e-01,2.611844316464284610e-01
6.436703837264268202e-01,2.763744536548248254e-01
5.821922470231424285e-01,3.119683316422042219e-01
5.214826512531632874e-01,3.221929746450923893e-01
3.239709092377684452e-01,3.093556800367633364e-01
2.307594776965757322e-01,5.009856477618831461e-01
2.511691861951569349e-01,5.948052444187287291e-01
2.604189298173334999e-01,7.148279241341097823e-01
1.250042911359786069e-01,9.490644177800277026e-01
1.330427867564341893e-01,1.004945385591130558e+00
1.510599407160817809e-01,1.059861863470846322e+00
2.542710535388174597e-01,1.021667869079676771e+00
2.429583127974882517e-01,9.507010456153797140e-01
2.669956527791330636e-01,9.301571857618280426e-01
2.612935312805291233e-01,9.335815073070398151e-01
2.542016125132343096e-01,7.419568323439957869e-01
3.164130806619894765e-01,6.161854893056549765e-01
2.197728313173425985e-01,5.484371820650705276e-01
1.736111760387783198e-01,5.429723005308495498e-01
1.567507549406984280e-01,5.421248347123981404e-01
2.841893335489910632e-01,2.476283557980578365e-01
2.619262011192615147e-01,2.675830805098951548e-01
4.130832910269976316e-02,6.129463081961884496e-01
2.786702619510389098e-02,1.005508066453157046e+00
4.308523579809948878e-02,1.030409495374699169e+00
8.238157080403359089e-02,1.021273758424335876e+00
7.940863207988614614e-02,1.028958791665122607e+00
1.211138476919869505e-01,9.859841764698372701e-01
1.628487170488204794e-01,9.551403759111714020e-01
2.040701907005159632e-01,7.272919664354700053e-01
2.622675348607290124e-01,5.227568791673329329e-01
2.934623532756738262e-01,4.603210853379836598e-01
3.691765292356056771e-01,3.507816419272021258e-01
5.400807708080714864e-01,2.408235822438355433e-01
6.934625461630383736e-01,2.418839478041717173e-01
7.526065692997664369e-01,2.477887246582641534e-01
9.241413187863326550e-01,2.786483710697653104e-01
9.716652426515234309e-01,3.182660903866919577e-01
1.000000000000000000e+00,3.685612460624166919e-01
7.402226068664823355e-01,4.053234259288934216e-01
4.601128865050746475e-01,4.314198598568333987e-01
3.511083677086921373e-01,4.382341082965655055e-01
2.278182507179460359e-01,4.320321822267262357e-01
2.307980643057070194e-02,8.723979605916312163e-01
3.233265622952176399e-02,1.184783096936587121e+00
3.344659468232629579e-02,1.231485495439612610e+00
3.079816646786346854e-02,1.296705485354493259e+00
3.084717322327733963e-02,1.342866730516681706e+00
3.903959592209658297e-02,1.368215091037789710e+00
3.751425259963924591e-02,1.814458777323625815e+00
2.581913017206433070e-02,1.915616028130415982e+00
2.164141572671945610e-02,1.833789891748170309e+00
2.147113753232723563e-02,1.795737293095142961e+00
2.548698582784391514e-02,1.770376359795854837e+00
2.498922717861977449e-02,1.955967037728931990e+00
2.654636616045868633e-02,2.046124941247774220e+00
2.917545554548163847e-02,1.321959201247674187e+00
3.053082933687458964e-02,1.259528652931909631e+00
3.486145762537545822e-02,1.237216606763956284e+00
